customer_id,age,income,credit_score,account_age_months,state,risk_profile
CUST_003594,75,24898,475,160,OH,LOW
CUST_003595,49,36903,768,207,CA,LOW
CUST_003596,47,15323,611,57,FL,LOW
CUST_003597,72,36723,732,176,FL,MEDIUM
CUST_003598,56,84691,693,158,NC,LOW
CUST_003599,66,39171,659,235,MI,LOW
CUST_003600,29,31371,668,71,NY,MEDIUM
CUST_003601,58,26660,576,166,FL,LOW
CUST_003602,64,56911,678,223,MI,LOW
CUST_003603,35,24030,609,172,TX,LOW
CUST_003604,38,91418,635,154,MI,LOW
CUST_003605,30,95480,641,100,IL,MEDIUM
CUST_003606,79,41289,652,238,OH,LOW
CUST_003607,38,36107,790,107,IL,LOW
CUST_003608,79,60799,664,90,IL,LOW
CUST_003609,25,62780,802,108,FL,MEDIUM
CUST_003610,63,24270,850,130,NC,MEDIUM
CUST_003611,57,27909,782,43,PA,LOW
CUST_003612,63,18747,744,237,MI,LOW
CUST_003613,24,44557,719,43,PA,LOW
CUST_003614,40,50681,783,63,PA,LOW
CUST_003615,61,18490,690,73,PA,LOW
CUST_003616,49,28923,798,186,CA,LOW
CUST_003617,28,18515,753,117,PA,HIGH
CUST_003618,39,23169,636,48,FL,LOW
CUST_003619,39,47834,787,5,NY,LOW
CUST_003620,60,25166,690,219,PA,MEDIUM
CUST_003621,42,31244,667,76,CA,LOW
CUST_003622,39,16096,622,35,CA,LOW
CUST_003623,45,39874,699,93,IL,LOW
CUST_003624,46,35520,799,144,PA,LOW
CUST_003625,30,25223,786,83,NY,MEDIUM
CUST_003626,35,33040,722,177,MI,LOW
CUST_003627,19,39741,751,60,GA,LOW
CUST_003628,46,24162,832,107,FL,MEDIUM
CUST_003629,38,17359,662,117,FL,LOW
CUST_003630,32,89571,546,51,MI,LOW
CUST_003631,69,26459,836,127,IL,LOW
CUST_003632,44,34600,616,91,MI,HIGH
CUST_003633,67,60199,597,82,FL,LOW
CUST_003634,48,212039,464,59,IL,LOW
CUST_003635,32,19491,748,64,MI,LOW
CUST_003636,68,45474,485,105,TX,HIGH
CUST_003637,40,25494,589,141,GA,MEDIUM
CUST_003638,41,27739,750,222,PA,LOW
CUST_003639,61,25333,766,154,GA,MEDIUM
CUST_003640,30,20685,601,70,IL,MEDIUM
CUST_003641,39,35573,663,131,OH,LOW
CUST_003642,60,17374,575,215,MI,LOW
CUST_003643,54,58302,614,12,OH,LOW
CUST_003644,78,37328,711,41,PA,LOW
CUST_003645,50,44856,619,105,MI,MEDIUM
CUST_003646,73,28764,650,207,FL,LOW
CUST_003647,20,30224,504,65,PA,LOW
CUST_003648,71,41931,815,63,NC,LOW
CUST_003649,36,20291,741,178,FL,MEDIUM
CUST_003650,40,30363,775,175,PA,LOW
CUST_003651,46,23628,834,8,PA,LOW
CUST_003652,47,23265,580,159,TX,MEDIUM
CUST_003653,56,12645,636,11,FL,MEDIUM
CUST_003654,61,70945,452,17,TX,MEDIUM
CUST_003655,64,25763,850,155,TX,LOW
CUST_003656,42,64970,662,124,MI,LOW
CUST_003657,54,61969,804,95,FL,MEDIUM
CUST_003658,64,19091,531,155,FL,LOW
CUST_003659,25,21073,799,206,PA,LOW
CUST_003660,59,130646,850,115,FL,LOW
CUST_003661,75,87156,672,123,PA,MEDIUM
CUST_003662,33,35747,558,87,NY,LOW
CUST_003663,25,41302,663,56,FL,LOW
CUST_003664,18,26491,412,197,NY,LOW
CUST_003665,61,45079,675,94,GA,LOW
CUST_003666,22,25372,778,98,NC,MEDIUM
CUST_003667,20,13145,675,175,OH,LOW
CUST_003668,18,18755,645,19,PA,LOW
CUST_003669,21,36700,743,57,GA,LOW
CUST_003670,57,20629,752,159,FL,LOW
CUST_003671,52,35114,480,16,MI,MEDIUM
CUST_003672,49,21219,690,45,NY,HIGH
CUST_003673,59,24558,850,155,FL,LOW
CUST_003674,51,55635,519,189,IL,LOW
CUST_003675,60,41099,669,154,NC,LOW
CUST_003676,42,36140,850,231,IL,LOW
CUST_003677,27,56358,812,157,NC,LOW
CUST_003678,38,46180,618,113,NC,LOW
CUST_003679,63,74853,704,121,GA,MEDIUM
CUST_003680,56,28855,679,103,IL,MEDIUM
CUST_003681,44,29295,590,127,NY,LOW
CUST_003682,44,18947,671,44,IL,MEDIUM
CUST_003683,19,29304,646,109,CA,MEDIUM
CUST_003684,58,58828,693,157,GA,LOW
CUST_003685,65,69563,590,109,NY,MEDIUM
CUST_003686,30,58697,526,110,OH,MEDIUM
CUST_003687,26,14807,675,111,NY,LOW
CUST_003688,69,62415,850,223,IL,MEDIUM
CUST_003689,53,14483,689,130,MI,LOW
CUST_003690,39,56900,640,134,OH,LOW
CUST_003691,59,30215,770,9,PA,LOW
CUST_003692,43,51599,661,15,IL,MEDIUM
CUST_003693,75,18653,850,212,PA,LOW
CUST_003694,71,65224,679,58,NY,LOW
CUST_003695,29,17457,764,2,MI,LOW
CUST_003696,34,25997,589,131,CA,LOW
CUST_003697,31,22047,740,180,CA,LOW
CUST_003698,31,15106,713,55,GA,LOW
CUST_003699,74,38073,673,53,TX,LOW
CUST_003700,51,89594,619,94,TX,MEDIUM
CUST_003701,70,137785,603,72,NC,LOW
CUST_003702,74,38123,713,40,PA,MEDIUM
CUST_003703,37,63471,755,213,FL,LOW
CUST_003704,28,40784,664,39,FL,LOW
CUST_003705,33,46603,714,171,OH,MEDIUM
CUST_003706,68,30605,675,141,PA,LOW
CUST_003707,48,40036,691,104,NY,MEDIUM
CUST_003708,72,47512,655,105,NC,LOW
CUST_003709,23,27194,682,165,NY,LOW
CUST_003710,73,34935,850,55,GA,LOW
CUST_003711,36,35269,717,160,FL,LOW
CUST_003712,54,54896,757,142,MI,LOW
CUST_003713,75,21311,732,65,CA,LOW
CUST_003714,21,35391,648,155,CA,LOW
CUST_003715,64,94466,835,24,NC,LOW
CUST_003716,78,64992,645,115,FL,LOW
CUST_003717,21,71295,806,113,CA,LOW
CUST_003718,37,36761,639,22,TX,LOW
CUST_003719,27,42637,564,78,TX,LOW
CUST_003720,41,59941,723,45,OH,MEDIUM
CUST_003721,71,79231,547,136,PA,LOW
CUST_003722,52,13686,744,219,GA,LOW
CUST_003723,43,18812,536,195,OH,LOW
CUST_003724,54,69893,641,64,CA,LOW
CUST_003725,55,31620,508,97,TX,LOW
CUST_003726,38,25955,850,115,NC,LOW
CUST_003727,71,19397,481,175,FL,LOW
CUST_003728,57,27515,681,21,TX,LOW
CUST_003729,56,18012,817,160,IL,LOW
CUST_003730,38,103315,804,232,GA,LOW
CUST_003731,27,35910,782,105,CA,LOW
CUST_003732,55,35278,641,45,NY,LOW
CUST_003733,63,48729,842,44,OH,LOW
CUST_003734,21,58757,789,41,CA,LOW
CUST_003735,77,58275,705,96,IL,LOW
CUST_003736,74,62119,708,180,MI,LOW
CUST_003737,62,26491,643,216,GA,LOW
CUST_003738,37,31290,570,139,PA,MEDIUM
CUST_003739,34,53343,828,101,TX,LOW
CUST_003740,72,27897,837,115,OH,LOW
CUST_003741,24,36222,573,213,TX,LOW
CUST_003742,21,44328,661,18,IL,LOW
CUST_003743,46,53776,662,139,OH,LOW
CUST_003744,31,14930,676,27,NY,LOW
CUST_003745,20,51915,687,171,MI,LOW
CUST_003746,41,32310,793,102,FL,LOW
CUST_003747,54,51726,590,193,NY,LOW
CUST_003748,33,53555,578,182,OH,LOW
CUST_003749,75,81142,828,29,TX,MEDIUM
CUST_003750,72,71448,624,149,NC,MEDIUM
CUST_003751,69,71202,528,29,PA,HIGH
CUST_003752,21,74744,621,137,CA,LOW
CUST_003753,73,42011,640,189,MI,MEDIUM
CUST_003754,79,36904,850,190,GA,MEDIUM
CUST_003755,41,56185,790,199,OH,MEDIUM
CUST_003756,51,52367,817,102,CA,LOW
CUST_003757,47,31115,778,223,TX,MEDIUM
CUST_003758,35,44462,793,91,TX,LOW
CUST_003759,36,35683,597,234,TX,LOW
CUST_003760,48,23695,656,224,OH,LOW
CUST_003761,77,69232,561,5,PA,MEDIUM
CUST_003762,77,37331,654,97,NY,LOW
CUST_003763,36,101149,762,15,IL,LOW
CUST_003764,66,16110,696,185,PA,MEDIUM
CUST_003765,63,27490,837,5,NY,LOW
CUST_003766,36,36913,543,148,CA,MEDIUM
CUST_003767,39,64131,740,230,FL,MEDIUM
CUST_003768,41,44344,530,101,FL,LOW
CUST_003769,62,42414,691,81,FL,LOW
CUST_003770,29,20668,768,114,CA,LOW
CUST_003771,47,20364,654,4,TX,HIGH
CUST_003772,75,42670,746,184,OH,MEDIUM
CUST_003773,55,18360,564,213,FL,LOW
CUST_003774,70,27835,480,34,NY,LOW
CUST_003775,48,46651,746,40,GA,LOW
CUST_003776,53,22221,850,197,CA,MEDIUM
CUST_003777,36,81038,560,196,NC,LOW
CUST_003778,65,66967,826,150,IL,LOW
CUST_003779,62,16552,685,127,NY,MEDIUM
CUST_003780,53,22784,519,142,FL,LOW
CUST_003781,47,11580,544,196,TX,LOW
CUST_003782,72,24555,681,136,OH,MEDIUM
CUST_003783,66,53273,631,128,PA,LOW
CUST_003784,72,29526,522,67,NC,LOW
CUST_003785,50,45724,476,174,FL,LOW
CUST_003786,35,16963,578,157,TX,LOW
CUST_003787,69,54121,703,218,OH,LOW
CUST_003788,66,27513,679,114,PA,MEDIUM
CUST_003789,76,36537,619,119,IL,LOW
CUST_003790,45,34667,704,94,MI,LOW
CUST_003791,76,19229,804,12,OH,LOW
CUST_003792,64,20403,727,207,IL,LOW
CUST_003793,28,58917,665,52,NC,LOW
CUST_003794,74,44333,791,186,FL,LOW
CUST_003795,77,61391,564,233,CA,LOW
CUST_003796,71,42716,653,2,MI,LOW
CUST_003797,62,39006,655,1,IL,LOW
CUST_003798,50,15321,531,239,CA,MEDIUM
CUST_003799,34,31723,629,55,CA,LOW
CUST_003800,23,35821,431,239,CA,LOW
CUST_003801,21,96428,850,220,CA,LOW
CUST_003802,37,51199,567,104,GA,LOW
CUST_003803,65,78278,850,99,NY,LOW
CUST_003804,64,48960,684,162,NC,LOW
CUST_003805,44,25446,747,192,OH,LOW
CUST_003806,32,38505,621,68,TX,LOW
CUST_003807,23,40868,704,82,NC,LOW
CUST_003808,64,22706,758,140,FL,LOW
CUST_003809,31,29965,759,50,OH,LOW
CUST_003810,77,32765,772,21,TX,MEDIUM
CUST_003811,28,81049,635,10,IL,LOW
CUST_003812,56,12831,622,85,FL,LOW
CUST_003813,26,66363,488,104,PA,LOW
CUST_003814,43,22733,742,89,NC,LOW
CUST_003815,33,18287,809,114,IL,MEDIUM
CUST_003816,22,65510,850,209,CA,MEDIUM
CUST_003817,74,52362,716,115,IL,LOW
CUST_003818,69,67999,588,198,IL,LOW
CUST_003819,78,54195,476,14,NC,HIGH
CUST_003820,27,101714,805,229,GA,MEDIUM
CUST_003821,67,48019,464,168,IL,LOW
CUST_003822,20,33582,639,104,IL,LOW
CUST_003823,30,43107,653,82,NY,LOW
CUST_003824,60,67625,671,30,NC,MEDIUM
CUST_003825,66,24595,684,201,FL,MEDIUM
CUST_003826,47,26214,696,14,OH,LOW
CUST_003827,79,31117,390,238,MI,LOW
CUST_003828,71,12679,681,180,PA,MEDIUM
CUST_003829,62,38911,412,110,IL,MEDIUM
CUST_003830,23,14142,767,145,IL,LOW
CUST_003831,34,37291,613,62,OH,LOW
CUST_003832,76,55974,421,226,NY,LOW
CUST_003833,62,28611,582,110,NC,LOW
CUST_003834,68,83998,611,150,NY,LOW
CUST_003835,70,17496,822,53,NC,LOW
CUST_003836,36,65882,703,160,FL,HIGH
CUST_003837,59,50897,721,76,MI,MEDIUM
CUST_003838,52,15397,821,55,MI,LOW
CUST_003839,63,140842,668,208,PA,MEDIUM
CUST_003840,43,35176,770,22,CA,LOW
CUST_003841,68,23417,762,166,IL,LOW
CUST_003842,22,17969,525,178,PA,MEDIUM
CUST_003843,46,32532,850,103,NC,LOW
CUST_003844,54,34074,509,194,NC,MEDIUM
CUST_003845,37,38227,790,45,NC,LOW
CUST_003846,66,31291,497,119,TX,LOW
CUST_003847,38,49841,752,8,FL,LOW
CUST_003848,27,29917,850,236,GA,LOW
CUST_003849,22,13801,654,65,GA,LOW
CUST_003850,53,33702,649,233,NY,MEDIUM
CUST_003851,23,11117,753,168,GA,LOW
CUST_003852,43,43342,640,233,OH,LOW
CUST_003853,21,22255,850,5,NC,LOW
CUST_003854,79,39406,703,45,IL,MEDIUM
CUST_003855,56,70055,641,46,NY,LOW
CUST_003856,56,22598,615,164,IL,LOW
CUST_003857,67,61736,568,145,NY,MEDIUM
CUST_003858,52,29240,604,169,IL,MEDIUM
CUST_003859,18,87255,637,158,NC,MEDIUM
CUST_003860,41,30255,621,180,OH,LOW
CUST_003861,74,23855,601,79,OH,LOW
CUST_003862,53,51206,850,148,CA,MEDIUM
CUST_003863,23,29205,556,164,NC,MEDIUM
CUST_003864,58,23843,697,66,PA,HIGH
CUST_003865,71,28597,751,173,OH,LOW
CUST_003866,63,35514,755,4,NY,MEDIUM
CUST_003867,77,71046,672,178,CA,LOW
CUST_003868,61,13807,651,88,FL,LOW
CUST_003869,77,36737,734,55,NC,LOW
CUST_003870,74,49635,711,59,NC,HIGH
CUST_003871,48,40003,648,170,TX,LOW
CUST_003872,37,69907,492,2,CA,LOW
CUST_003873,41,34990,623,46,NY,MEDIUM
CUST_003874,42,33114,542,2,NC,LOW
CUST_003875,53,48833,599,178,NC,LOW
CUST_003876,38,38164,683,129,CA,MEDIUM
CUST_003877,47,29875,723,13,NC,MEDIUM
CUST_003878,41,47007,850,70,CA,LOW
CUST_003879,61,26205,615,22,MI,MEDIUM
CUST_003880,59,26753,772,17,FL,LOW
CUST_003881,47,27889,716,187,IL,MEDIUM
CUST_003882,39,71434,835,86,GA,MEDIUM
CUST_003883,45,7255,749,235,IL,LOW
CUST_003884,24,44258,558,70,IL,MEDIUM
CUST_003885,52,36943,473,116,FL,LOW
CUST_003886,72,15670,717,3,NC,LOW
CUST_003887,45,42398,616,110,GA,MEDIUM
CUST_003888,31,46068,562,198,NC,LOW
CUST_003889,73,48767,527,81,OH,LOW
CUST_003890,27,9643,699,227,OH,LOW
CUST_003891,33,71911,850,177,IL,LOW
CUST_003892,33,25112,630,178,MI,MEDIUM
CUST_003893,71,51189,750,101,CA,MEDIUM
CUST_003894,48,52603,667,239,PA,LOW
CUST_003895,59,23427,525,35,MI,LOW
CUST_003896,42,50525,768,151,PA,LOW
CUST_003897,30,29949,548,200,MI,LOW
CUST_003898,23,12891,682,135,FL,LOW
CUST_003899,61,65112,639,50,NY,LOW
CUST_003900,26,24648,787,10,CA,LOW
CUST_003901,62,23688,553,218,TX,LOW
CUST_003902,53,29687,726,183,NC,MEDIUM
CUST_003903,73,41610,579,202,CA,MEDIUM
CUST_003904,60,35290,618,19,IL,MEDIUM
CUST_003905,37,47764,300,23,MI,LOW
CUST_003906,35,18587,850,95,PA,MEDIUM
CUST_003907,75,25054,746,64,NC,MEDIUM
CUST_003908,60,34269,587,161,CA,MEDIUM
CUST_003909,74,93802,545,194,IL,LOW
CUST_003910,38,34306,620,220,CA,LOW
CUST_003911,21,62480,766,96,NY,LOW
CUST_003912,67,37022,452,97,NY,LOW
CUST_003913,50,28514,663,9,IL,HIGH
CUST_003914,44,32100,850,125,MI,LOW
CUST_003915,24,33382,543,157,FL,LOW
CUST_003916,23,49110,689,207,PA,LOW
CUST_003917,32,72207,850,18,IL,LOW
CUST_003918,35,43470,755,82,NY,MEDIUM
CUST_003919,49,65744,695,199,NC,LOW
CUST_003920,73,22417,740,206,MI,LOW
CUST_003921,28,29515,631,29,GA,LOW
CUST_003922,37,25282,835,116,NC,LOW
CUST_003923,41,42498,632,83,PA,MEDIUM
CUST_003924,32,30349,444,61,IL,MEDIUM
CUST_003925,65,52307,633,133,IL,LOW
CUST_003926,24,22799,563,105,NY,HIGH
CUST_003927,38,37105,646,114,FL,LOW
CUST_003928,59,51196,648,237,NY,LOW
CUST_003929,43,12930,823,69,NY,MEDIUM
CUST_003930,61,104905,763,184,GA,LOW
CUST_003931,73,31521,711,118,FL,LOW
CUST_003932,31,13193,679,180,FL,LOW
CUST_003933,74,39302,552,15,OH,MEDIUM
CUST_003934,54,36927,418,90,FL,HIGH
CUST_003935,75,34858,693,88,NC,LOW
CUST_003936,38,59611,775,83,NC,LOW
CUST_003937,35,52771,666,20,TX,LOW
CUST_003938,22,42147,615,107,PA,MEDIUM
CUST_003939,20,45482,735,73,OH,LOW
CUST_003940,40,34469,670,92,TX,MEDIUM
CUST_003941,43,88233,850,16,FL,MEDIUM
CUST_003942,54,17333,827,75,CA,LOW
CUST_003943,41,38941,795,98,NC,LOW
CUST_003944,66,37515,770,153,OH,LOW
CUST_003945,36,54537,525,232,MI,LOW
CUST_003946,68,23815,759,119,OH,LOW
CUST_003947,42,15186,725,57,NC,LOW
CUST_003948,38,39277,752,149,PA,LOW
CUST_003949,29,41798,739,133,GA,LOW
CUST_003950,74,76481,734,203,IL,MEDIUM
CUST_003951,78,19241,850,235,GA,MEDIUM
CUST_003952,58,64689,670,137,MI,HIGH
CUST_003953,50,118623,792,11,CA,LOW
CUST_003954,67,30065,623,229,TX,LOW
CUST_003955,70,19044,774,105,FL,LOW
CUST_003956,21,29629,792,65,NC,LOW
CUST_003957,59,36570,723,191,GA,LOW
CUST_003958,74,48141,850,26,GA,LOW
CUST_003959,24,27019,573,202,NY,LOW
CUST_003960,39,79031,621,232,OH,LOW
CUST_003961,72,20800,705,19,TX,LOW
CUST_003962,50,15220,785,16,PA,LOW
CUST_003963,34,63155,701,237,FL,LOW
CUST_003964,41,11645,834,56,PA,MEDIUM
CUST_003965,78,32791,600,101,FL,LOW
CUST_003966,78,172618,543,114,TX,LOW
CUST_003967,51,36097,716,233,NY,LOW
CUST_003968,45,20735,670,68,FL,LOW
CUST_003969,75,35288,745,78,MI,MEDIUM
CUST_003970,60,35404,676,30,NY,LOW
CUST_003971,58,39352,639,7,OH,MEDIUM
CUST_003972,56,50570,671,140,CA,LOW
CUST_003973,39,21599,683,152,CA,LOW
CUST_003974,66,84438,643,231,IL,MEDIUM
CUST_003975,34,41050,655,107,OH,MEDIUM
CUST_003976,51,52229,631,22,CA,LOW
CUST_003977,23,26527,782,175,FL,MEDIUM
CUST_003978,63,69091,703,30,IL,LOW
CUST_003979,23,31935,850,188,NY,LOW
CUST_003980,51,41721,699,167,OH,LOW
CUST_003981,18,22775,613,148,FL,HIGH
CUST_003982,27,22060,850,154,GA,LOW
CUST_003983,38,51231,729,49,CA,MEDIUM
CUST_003984,22,29091,798,69,MI,LOW
CUST_003985,19,23696,751,232,CA,LOW
CUST_003986,39,26328,754,42,CA,MEDIUM
CUST_003987,65,51507,744,6,FL,LOW
CUST_003988,74,26515,547,181,CA,LOW
CUST_003989,19,34240,724,34,IL,LOW
CUST_003990,27,36589,521,122,PA,MEDIUM
CUST_003991,51,13923,659,124,OH,LOW
CUST_003992,33,17403,592,197,GA,LOW
CUST_003993,65,42964,722,10,GA,LOW
CUST_003994,68,25121,720,28,NY,MEDIUM
CUST_003995,78,61596,737,3,FL,LOW
CUST_003996,56,58888,714,77,OH,MEDIUM
CUST_003997,39,52030,607,176,NC,MEDIUM
CUST_003998,29,90209,648,111,NC,LOW
CUST_003999,41,34837,790,194,TX,LOW
CUST_004000,64,50233,808,126,OH,LOW
CUST_004001,57,27113,542,35,FL,LOW
CUST_004002,55,123770,496,180,NC,LOW
CUST_004003,77,97911,592,114,OH,MEDIUM
CUST_004004,76,36531,805,62,PA,LOW
CUST_004005,27,44059,825,52,NC,LOW
CUST_004006,52,71657,569,116,OH,LOW
CUST_004007,68,33739,716,47,GA,LOW
CUST_004008,66,26152,850,182,IL,LOW
CUST_004009,49,56218,729,156,FL,MEDIUM
CUST_004010,24,37768,850,101,CA,LOW
CUST_004011,38,39795,799,23,GA,LOW
CUST_004012,37,23929,570,107,PA,MEDIUM
CUST_004013,43,15385,657,215,FL,LOW
CUST_004014,21,40866,684,35,TX,MEDIUM
CUST_004015,63,57095,692,233,IL,LOW
CUST_004016,69,32438,789,103,FL,MEDIUM
CUST_004017,39,74474,729,119,OH,LOW
CUST_004018,32,25541,327,32,PA,LOW
CUST_004019,73,21432,522,2,TX,LOW
CUST_004020,57,35115,417,239,MI,LOW
CUST_004021,38,34846,701,236,CA,MEDIUM
CUST_004022,32,53368,708,112,OH,LOW
CUST_004023,39,24649,713,122,IL,LOW
CUST_004024,69,71973,564,16,CA,LOW
CUST_004025,45,97096,760,144,CA,LOW
CUST_004026,31,35611,765,179,PA,LOW
CUST_004027,44,67836,529,195,FL,LOW
CUST_004028,78,21412,504,92,GA,LOW
CUST_004029,58,62168,679,221,NY,LOW
CUST_004030,57,61306,850,54,FL,MEDIUM
CUST_004031,75,55922,850,148,GA,LOW
CUST_004032,45,36034,747,228,GA,LOW
CUST_004033,43,8290,592,33,IL,LOW
CUST_004034,66,26347,786,214,TX,MEDIUM
CUST_004035,19,26556,625,136,FL,LOW
CUST_004036,42,22267,587,239,TX,LOW
CUST_004037,73,38604,422,152,NY,LOW
CUST_004038,79,29452,692,53,FL,LOW
CUST_004039,20,24045,604,64,NC,LOW
CUST_004040,25,21388,691,58,PA,MEDIUM
CUST_004041,61,25393,404,118,FL,LOW
CUST_004042,50,63624,700,37,CA,LOW
CUST_004043,59,26094,388,212,OH,MEDIUM
CUST_004044,69,28072,810,12,NY,LOW
CUST_004045,52,28901,742,212,PA,LOW
CUST_004046,23,43023,646,84,MI,LOW
CUST_004047,56,45621,747,132,CA,HIGH
CUST_004048,69,7924,562,94,OH,LOW
CUST_004049,40,60525,688,159,FL,LOW
CUST_004050,42,74472,775,86,TX,LOW
CUST_004051,76,21480,308,207,MI,LOW
CUST_004052,67,22333,626,38,OH,LOW
CUST_004053,60,28994,677,165,TX,MEDIUM
CUST_004054,36,24884,656,92,GA,LOW
CUST_004055,22,40617,850,203,FL,MEDIUM
CUST_004056,68,13721,545,14,TX,LOW
CUST_004057,28,20765,605,75,OH,MEDIUM
CUST_004058,73,78401,450,128,OH,HIGH
CUST_004059,29,22831,850,73,NC,LOW
CUST_004060,27,67623,650,152,MI,LOW
CUST_004061,25,43376,627,10,OH,MEDIUM
CUST_004062,41,14696,673,38,PA,LOW
CUST_004063,77,49894,756,171,TX,LOW
CUST_004064,45,34240,721,105,FL,HIGH
CUST_004065,58,28919,850,165,GA,LOW
CUST_004066,53,41047,734,170,PA,LOW
CUST_004067,54,46042,624,32,NC,MEDIUM
CUST_004068,38,51730,612,212,GA,LOW
CUST_004069,25,65455,632,14,GA,LOW
CUST_004070,72,44536,499,230,MI,LOW
CUST_004071,26,18254,684,132,MI,LOW
CUST_004072,64,28657,774,152,OH,MEDIUM
CUST_004073,32,158185,606,96,MI,MEDIUM
CUST_004074,65,52169,583,10,CA,LOW
CUST_004075,63,118734,850,118,IL,MEDIUM
CUST_004076,57,72963,508,107,OH,LOW
CUST_004077,35,40982,431,16,MI,LOW
CUST_004078,59,42222,541,167,NC,LOW
CUST_004079,77,35657,495,96,FL,LOW
CUST_004080,37,15231,726,18,GA,LOW
CUST_004081,23,36644,636,153,CA,LOW
CUST_004082,29,66525,653,7,FL,LOW
CUST_004083,19,26908,818,184,FL,LOW
CUST_004084,24,44621,597,126,NY,HIGH
CUST_004085,33,55592,773,175,TX,HIGH
CUST_004086,20,23043,850,115,TX,MEDIUM
CUST_004087,62,28979,625,210,NC,LOW
CUST_004088,20,21830,768,111,OH,LOW
CUST_004089,44,24074,650,82,NY,LOW
CUST_004090,67,19076,790,131,NC,LOW
CUST_004091,60,23150,491,129,GA,LOW
CUST_004092,57,73845,482,33,PA,LOW
CUST_004093,55,22977,633,199,PA,LOW
CUST_004094,50,38685,573,74,NY,MEDIUM
CUST_004095,45,28242,617,108,TX,LOW
CUST_004096,18,65475,653,59,PA,LOW
CUST_004097,72,69953,766,72,TX,LOW
CUST_004098,25,55940,631,160,OH,LOW
CUST_004099,54,42322,581,87,IL,LOW
CUST_004100,49,32353,637,145,FL,LOW
CUST_004101,77,20011,587,206,GA,MEDIUM
CUST_004102,65,95967,567,17,NY,LOW
CUST_004103,60,24838,486,89,TX,LOW
CUST_004104,54,50605,688,149,MI,LOW
CUST_004105,21,61684,611,55,FL,LOW
CUST_004106,47,27511,795,6,MI,LOW
CUST_004107,23,61023,506,84,PA,LOW
CUST_004108,63,53215,614,177,IL,LOW
CUST_004109,71,86161,850,84,IL,MEDIUM
CUST_004110,36,28719,567,154,OH,LOW
CUST_004111,49,19092,651,160,GA,LOW
CUST_004112,26,28205,534,72,PA,LOW
CUST_004113,29,40312,518,109,TX,LOW
CUST_004114,28,37388,850,112,FL,LOW
CUST_004115,63,29830,700,172,CA,LOW
CUST_004116,72,13980,696,187,IL,MEDIUM
CUST_004117,33,45946,476,29,MI,LOW
CUST_004118,18,97360,723,17,GA,LOW
CUST_004119,62,45803,818,18,TX,LOW
CUST_004120,72,49245,817,168,MI,MEDIUM
CUST_004121,70,48350,760,63,FL,LOW
CUST_004122,38,44290,544,82,FL,LOW
CUST_004123,47,57862,717,75,PA,LOW
CUST_004124,30,44253,760,173,NC,LOW
CUST_004125,51,31059,464,204,MI,LOW
CUST_004126,21,24391,545,79,TX,LOW
CUST_004127,45,32064,786,90,FL,LOW
CUST_004128,55,42491,785,131,PA,MEDIUM
CUST_004129,75,31006,494,131,PA,LOW
CUST_004130,48,42496,775,166,OH,LOW
CUST_004131,76,45232,691,99,CA,LOW
CUST_004132,72,55082,773,201,NC,LOW
CUST_004133,44,68967,603,107,NY,LOW
CUST_004134,22,37759,757,40,FL,MEDIUM
CUST_004135,42,18884,781,68,TX,LOW
CUST_004136,20,30560,637,182,TX,MEDIUM
CUST_004137,50,37124,682,20,IL,LOW
CUST_004138,21,14503,602,15,OH,MEDIUM
CUST_004139,42,72717,850,93,OH,LOW
CUST_004140,37,38995,665,133,OH,LOW
CUST_004141,51,43944,569,39,TX,LOW
CUST_004142,43,71880,594,40,NC,LOW
CUST_004143,79,26500,695,135,PA,LOW
CUST_004144,79,48388,770,200,MI,LOW
CUST_004145,22,34374,519,96,GA,HIGH
CUST_004146,52,33122,850,100,CA,MEDIUM
CUST_004147,78,24683,717,33,FL,MEDIUM
CUST_004148,45,83516,735,118,OH,LOW
CUST_004149,46,30099,668,37,NC,MEDIUM
CUST_004150,26,51520,682,32,TX,LOW
CUST_004151,69,14221,662,43,PA,LOW
CUST_004152,55,65512,802,191,GA,LOW
CUST_004153,67,61457,679,36,TX,LOW
CUST_004154,23,38128,772,98,PA,LOW
CUST_004155,36,32419,627,49,NC,LOW
CUST_004156,77,44355,703,25,NC,LOW
CUST_004157,61,114050,583,108,PA,MEDIUM
CUST_004158,74,15038,825,96,IL,MEDIUM
CUST_004159,28,53691,579,66,CA,LOW
CUST_004160,19,23021,641,9,TX,LOW
CUST_004161,64,35955,642,230,TX,MEDIUM
CUST_004162,61,32082,637,221,FL,LOW
CUST_004163,61,29314,766,102,IL,MEDIUM
CUST_004164,26,36125,642,146,GA,MEDIUM
CUST_004165,38,20597,847,22,NC,LOW
CUST_004166,41,60754,581,99,OH,LOW
CUST_004167,51,14808,700,15,MI,HIGH
CUST_004168,39,47566,586,7,PA,HIGH
CUST_004169,20,30845,730,141,TX,LOW
CUST_004170,29,20222,678,106,NC,LOW
CUST_004171,45,40182,661,164,MI,LOW
CUST_004172,47,16672,822,16,CA,LOW
CUST_004173,43,37043,601,169,NC,MEDIUM
CUST_004174,65,17828,750,21,TX,MEDIUM
CUST_004175,38,45735,587,28,NC,LOW
CUST_004176,45,22875,693,74,MI,LOW
CUST_004177,73,28984,536,83,CA,MEDIUM
CUST_004178,43,42065,600,17,GA,LOW
CUST_004179,79,24679,670,65,PA,LOW
CUST_004180,50,35278,850,141,NC,LOW
